GEO.id2,GEO.id,MSA,POP_TOT,POP_MALE,POP_M_18_24,POP_M_18_24_E1,POP_M_18_24_E2,POP_M_18_24_E3,POP_M_18_24_E4,POP_M_18_24_E5,POP_M_18_24_E6,POP_M_18_24_E7,POP_M_25_34,POP_M_25_34_E1,POP_M_25_34_E2,POP_M_25_34_E3,POP_M_25_34_E4,POP_M_25_34_E5,POP_M_25_34_E6,POP_M_25_34_E7,POP_M_35_44,POP_M_35_44_E1,POP_M_35_44_E2,POP_M_35_44_E3,POP_M_35_44_E4,POP_M_35_44_E5,POP_M_35_44_E6,POP_M_35_44_E7,POP_M_45_64,POP_M_45_64_E1,POP_M_45_64_E2,POP_M_45_64_E3,POP_M_45_64_E4,POP_M_45_64_E5,POP_M_45_64_E6,POP_M_45_64_E7,POP_M_65_OVER,POP_M_65_OVER_E1,POP_M_65_OVER_E2,POP_M_65_OVER_E3,POP_M_65_OVER_E4,POP_M_65_OVER_E5,POP_M_65_OVER_E6,POP_M_65_OVER_E7,POP_FEMALE,POP_F_18_24,POP_F_18_24_E1,POP_F_18_24_E2,POP_F_18_24_E3,POP_F_18_24_E4,POP_F_18_24_E5,POP_F_18_24_E6,POP_F_18_24_E7,POP_F_25_34,POP_F_25_34_E1,POP_F_25_34_E2,POP_F_25_34_E3,POP_F_25_34_E4,POP_F_25_34_E5,POP_F_25_34_E6,POP_F_25_34_E7,POP_F_35_44,POP_F_35_44_E1,POP_F_35_44_E2,POP_F_35_44_E3,POP_F_35_44_E4,POP_F_35_44_E5,POP_F_35_44_E6,POP_F_35_44_E7,POP_F_45_64,POP_F_45_64_E1,POP_F_45_64_E2,POP_F_45_64_E3,POP_F_45_64_E4,POP_F_45_64_E5,POP_F_45_64_E6,POP_F_45_64_E7,POP_F_65_OVER,POP_F_65_OVER_E1,POP_F_65_OVER_E2,POP_F_65_OVER_E3,POP_F_65_OVER_E4,POP_F_65_OVER_E5,POP_F_65_OVER_E6,POP_F_65_OVER_E7
24300,310M100US24300,"Grand Junction, CO Metro Area",108749,53406,7297,132,1483,2511,2624,316,223,8,9282,377,796,3392,2183,893,1440,201,8491,240,534,3050,2113,660,1405,489,18982,668,1253,5649,4812,1255,3305,2040,9354,534,803,2997,1986,344,1503,1187,55343,6884,143,1044,2126,2816,173,582,0,8712,320,501,2279,2649,908,1614,441,8226,241,505,1867,1939,991,1937,746,19732,254,1127,5250,5148,2111,3553,2289,11789,651,1458,4810,2320,660,1222,668
24340,310M100US24340,"Grand Rapids-Wyoming, MI Metro Area",568802,278521,39223,1103,6577,13090,13750,1651,2937,115,52887,1932,5109,14136,13715,4303,10622,3070,52697,2245,4045,15416,11084,4431,10470,5006,96768,3058,6563,30136,22810,7563,15765,10873,36946,3215,4868,11993,7069,1560,4553,3688,290281,38302,745,5189,9722,16388,2127,3944,187,51639,1708,3481,11032,13247,5163,13102,3906,51923,1520,2407,12834,12395,6305,11432,5030,98377,2635,5311,31253,23947,10265,15922,9044,50040,3647,6692,21391,9544,2067,4146,2553
24500,310M100US24500,"Great Falls, MT Metro Area",61753,30369,4315,80,614,1535,1683,140,238,25,5235,38,308,1378,1878,501,986,146,4596,60,240,1285,1219,675,860,257,10784,232,517,3270,2927,727,1751,1360,5439,373,604,1922,1254,162,661,463,31384,3904,28,552,1420,1392,248,242,22,4889,31,238,972,1472,804,1063,309,4721,55,177,1470,1396,661,680,282,11045,156,550,3226,3162,1184,1956,811,6825,352,985,2751,1202,332,879,324
24540,310M100US24540,"Greeley, CO Metro Area",174654,86662,13174,517,2472,3834,4968,646,714,23,17352,1188,1783,4550,4293,1590,3247,701,17149,1113,1722,4724,3579,1725,3039,1247,28916,2107,1945,8103,6748,2837,4756,2420,10071,1303,1034,3212,1735,366,1326,1095,87992,13455,224,1278,3596,6653,570,1124,10,16992,752,1327,3655,4479,1424,4427,928,16803,1016,1335,3801,3928,1825,3446,1452,28642,1584,1657,8088,6825,2926,4408,3154,12100,1292,1489,4508,2410,483,1261,657
24580,310M100US24580,"Green Bay, WI Metro Area",227576,112028,14308,188,2383,5226,4952,901,596,62,19813,598,1714,5835,4903,2369,3608,786,21655,648,1380,7267,4468,2451,3915,1526,40460,761,2514,16104,7714,3914,6339,3114,15792,1828,1528,6698,2583,380,1515,1260,115548,14443,213,1652,4167,6402,737,1180,92,18835,507,1101,3893,4565,2587,4909,1273,20981,555,844,5879,4677,2859,4528,1639,40390,834,1683,16067,8029,4561,6368,2848,20899,2420,1791,11040,2674,662,1702,610
24660,310M100US24660,"Greensboro-High Point, NC Metro Area",540809,254615,34379,1235,5691,11182,13373,918,1897,83,42995,2675,4702,12301,10285,2719,8034,2279,50057,2470,4737,16172,10761,3114,8722,4081,89530,4229,10008,26645,18079,5952,16268,8349,37654,5826,5538,10152,6416,1187,5225,3310,286194,37755,937,4152,10162,17991,1177,3174,162,46317,2042,3379,10163,11877,4002,11074,3780,52369,2260,3918,13848,11526,4684,11532,4601,96419,3199,7931,29516,21523,8453,17578,8219,53334,6538,9339,19575,8292,2035,4896,2659
24780,310M100US24780,"Greenville, NC Metro Area",140921,66039,14639,254,1921,3477,7434,416,1101,36,12749,829,1364,2941,3247,1143,2495,730,11558,608,1090,3612,2263,950,1955,1080,19642,890,2287,6165,3981,1360,2796,2163,7451,1485,1042,1871,1100,263,619,1071,74882,17330,220,1262,3480,9872,639,1787,70,12767,324,942,2439,3168,1299,3194,1401,11822,239,632,2770,2679,1601,2720,1181,21941,701,1835,6208,5097,2830,3239,2031,11022,1795,1792,3880,1693,534,874,454
24860,310M100US24860,"Greenville-Mauldin-Easley, SC Metro Area",474720,228342,34775,1316,5008,9766,14999,860,2655,171,39970,2230,5208,10765,7757,2371,8175,3464,43172,2171,4978,12685,7980,3468,8426,3464,77120,4027,7816,21752,14054,5678,14997,8796,33305,4763,4237,9125,5097,1547,5068,3468,246378,33976,623,4214,9495,15438,1155,2870,181,40008,1607,3853,8377,9019,4063,9085,4004,43776,1377,3631,11586,9052,4761,9358,4011,82712,3598,7487,26422,15430,8703,12733,8339,45906,6600,7332,16046,6906,2288,4519,2215
25060,310M100US25060,"Gulfport-Biloxi, MS Metro Area",182122,89813,13455,454,3026,4793,4410,438,299,35,15858,1014,2006,5162,3940,1411,1762,563,16250,897,1876,4971,3816,1347,2171,1172,31181,1792,3255,8906,8334,2615,3797,2482,13069,1364,1007,4076,3114,595,1741,1172,92309,11299,294,1785,3849,3739,956,669,7,15913,498,1957,3223,4850,2034,2641,710,16320,330,1606,4629,4114,1672,2183,1786,32707,1339,3367,10234,8332,2788,3973,2674,16070,1761,2475,5606,3158,603,1619,848
25180,310M100US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",201552,101000,11342,329,2602,4423,2847,504,602,35,17640,397,2132,7132,3783,1193,2327,676,20980,400,2342,8909,4187,1538,2646,958,35931,1503,4099,14698,6838,1895,4017,2881,15107,2047,2320,5775,1908,355,1396,1306,100552,9952,120,1516,3590,3145,607,954,20,16364,289,1444,4661,3936,1569,3254,1211,19542,420,1544,7086,4144,2225,2814,1309,35171,842,2984,14325,7256,2973,3801,2990,19523,2616,3441,8039,2524,801,1275,827
25260,310M100US25260,"Hanford-Corcoran, CA Metro Area",109265,64577,10793,525,2916,3635,3276,273,131,37,15890,1876,3069,5122,3938,717,1040,128,14613,2279,3044,3874,2918,1075,1021,402,17978,3311,2245,4924,3802,1552,1282,862,5303,1182,769,1227,837,366,525,397,44688,7248,318,1160,2588,2668,385,119,10,9537,767,848,2760,3107,873,903,279,8434,1200,753,2172,1972,1091,935,311,13125,2627,1044,3459,2677,1185,1622,511,6344,1653,806,2086,1057,198,460,84
25420,310M100US25420,"Harrisburg-Carlisle, PA Metro Area",420542,202205,25686,448,3614,8719,9618,1138,1984,165,33135,708,2697,10826,6564,2333,7530,2477,36962,707,2775,13188,6209,2644,7285,4154,74027,1710,4545,27618,11501,5078,13920,9655,32395,2726,4013,12072,4575,1061,3963,3985,218337,25666,288,2532,7125,11635,1138,2738,210,32744,451,1515,8362,6156,3422,9301,3537,36977,636,1774,12043,6657,3872,7924,4071,77827,1384,4789,31273,12742,7125,12136,8378,45123,3464,6470,22341,5692,1370,3622,2164
25500,310M100US25500,"Harrisonburg, VA Metro Area",97178,45990,11833,280,714,2501,7223,271,771,73,7137,530,966,2176,1289,397,1278,501,7049,459,819,2664,1019,333,1204,551,13519,1278,2171,4281,1801,668,1638,1682,6452,1267,911,2046,557,99,602,970,51188,14496,185,618,2846,9358,265,1164,60,6684,430,541,1785,1128,394,1576,830,6958,402,583,2358,1182,411,1447,575,14210,1117,1437,5058,1953,1057,2249,1339,8840,1437,1376,3067,1222,334,863,541
25540,310M100US25540,"Hartford-West Hartford-East Hartford, CT Metro Area",929900,445262,58971,1023,8069,18092,24266,1894,5070,557,69332,1955,5038,19567,13851,3884,17095,7942,83720,2753,4764,25714,13781,6435,19217,11056,163039,6153,10279,45697,29498,11817,31270,28325,70200,7403,8195,20797,9902,3085,10030,10788,484638,55923,489,5510,13155,26543,2051,7282,893,69165,1146,3914,13674,14530,6077,18283,11541,87288,1792,3859,19652,16967,9499,21718,13801,173269,5398,9020,46884,33737,18249,32216,27765,98993,11042,11839,40113,13076,5120,9100,8703
25620,310M100US25620,"Hattiesburg, MS Metro Area",104377,49585,9187,290,1104,2283,4263,552,603,92,9966,264,1156,2337,2877,915,1704,713,8609,337,724,2625,1876,826,1445,776,15270,908,1445,4726,3307,1024,2104,1756,6553,681,1209,1595,1115,204,735,1014,54792,10266,159,909,2766,4851,596,948,37,10076,197,887,1626,2335,1298,2466,1267,8946,169,562,2269,1998,1017,2011,920,16361,702,1294,4750,3817,1658,2471,1669,9143,962,1467,3307,1539,317,835,716
25860,310M100US25860,"Hickory-Lenoir-Morganton, NC Metro Area",277661,135454,15792,773,3820,5839,4266,594,500,0,21228,1178,3603,8087,4449,1341,2059,511,26992,1475,3813,10005,5282,1881,3109,1427,49346,3517,7722,15995,9185,4213,5614,3100,22096,4286,3920,6472,3213,913,2001,1291,142207,13871,288,2195,4971,5079,583,729,26,20940,1277,2278,5433,4955,3012,3070,915,26386,819,2481,7759,6418,3958,3450,1501,50699,2206,5723,17471,11206,5329,5685,3079,30311,4964,6233,10733,4398,1366,1633,984
25980,310M100US25980,"Hinesville-Fort Stewart, GA Metro Area",53671,26268,6509,111,858,3688,1686,90,76,0,5669,118,528,2083,2016,415,386,123,4849,87,452,1727,1012,861,513,197,7290,170,632,2896,1937,607,691,357,1951,342,251,818,257,77,131,75,27403,5028,21,933,1829,1914,163,165,3,6367,28,579,1737,2319,628,825,251,5298,52,382,1567,1440,759,773,325,7949,89,914,2917,1963,639,779,648,2761,416,453,1226,253,144,234,35
26100,310M100US26100,"Holland-Grand Haven, MI Metro Area",191594,92571,15550,219,1865,4361,7165,915,907,118,15558,375,915,4311,4348,1248,3524,837,17217,157,936,5243,3770,1192,4017,1902,31432,802,1568,10234,6771,2506,6091,3460,12814,1323,1602,4134,2018,559,1476,1702,99023,17146,115,1095,3752,9967,833,1254,130,15585,167,607,3448,4006,1131,4875,1351,17374,289,603,4702,3794,2108,4008,1870,32354,596,1279,11030,7927,3199,5470,2853,16564,1751,2106,7293,2405,696,1404,909
26180,310M100US26180,"Honolulu, HI Metro Area",728082,361802,53333,446,4005,24702,18820,2376,2767,217,68129,795,2229,20908,18127,8197,13604,4269,64246,1149,2708,18651,14129,6991,13523,7095,118372,4708,5775,30170,25477,10983,24612,16647,57722,5455,4736,19982,9222,2647,8810,6870,366280,43637,377,2611,14178,18248,3381,4622,220,63212,567,1940,14050,15360,8129,16642,6524,63096,1092,2130,15586,13445,7946,16030,6867,120651,6025,5475,28550,26462,12833,27698,13608,75684,11696,7261,28839,11251,3234,8549,4854
26300,310M100US26300,"Hot Springs, AR Metro Area",75184,35904,3653,109,1025,1202,1088,100,129,0,5020,303,584,1937,1202,286,517,191,5644,157,557,2125,1464,396,648,297,12812,270,1148,4105,3451,760,2141,937,8775,629,885,2171,1983,518,1503,1086,39280,3498,136,700,1142,1104,227,174,15,5141,175,579,1562,1325,557,740,203,5770,249,494,1604,1597,849,716,261,14007,477,1158,4321,3574,1412,2072,993,10864,1016,1506,4031,2543,317,809,642
26380,310M100US26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",153531,74740,10834,403,2988,4516,2493,190,234,10,13431,587,2629,5150,2766,680,1280,339,14355,1116,2309,5939,2214,623,1577,577,25769,3969,3901,10174,3733,499,2410,1083,10351,3344,1364,3104,1199,103,548,689,78791,10511,300,1890,3890,3418,344,568,101,13929,610,1736,4868,3290,711,2237,477,14451,906,1723,5725,2802,788,1702,805,26423,2546,3307,11864,4076,1058,2265,1307,13477,3947,2233,4755,1080,197,801,464
26420,310M100US26420,"Houston-Sugar Land-Baytown, TX Metro Area",4102043,2016138,283438,16833,59706,94266,88155,7003,16119,1356,433180,42417,54514,117182,89803,24579,74817,29868,418966,44287,46091,99144,82402,25567,77788,43687,673988,66087,55829,154512,138076,37827,138655,83002,206566,28427,21531,45191,37895,6515,40584,26423,2085905,266599,10290,42196,83097,96706,9554,22788,1968,431543,32434,44136,98745,99799,28219,91698,36512,423624,40709,39545,93813,92498,30475,86352,40232,694155,62711,53191,176540,160114,48785,127602,65212,269984,42384,32824,85277,53128,10607,29303,16461
26580,310M100US26580,"Huntington-Ashland, WV-KY-OH Metro Area",224936,107791,13289,90,2175,4736,5115,377,774,22,17824,211,1722,6652,4407,1461,2189,1182,18990,281,1823,8405,3834,1369,2206,1072,38262,1813,4010,15818,7617,2019,3664,3321,19426,3048,3170,7229,2793,372,1395,1419,117145,13502,183,1997,3536,5661,700,1301,124,17658,197,1247,4903,4928,2267,3059,1057,18937,298,1459,5681,4831,2860,2452,1356,40616,1691,4470,15624,8635,3408,3405,3383,26432,4223,4614,10958,3648,602,1335,1052
26620,310M100US26620,"Huntsville, AL Metro Area",304938,148766,20228,799,3183,6544,7754,498,1269,181,25985,1169,2753,6000,6589,1543,5911,2020,28754,1024,2686,6875,5694,2112,6547,3816,53011,2135,4069,11950,9742,3602,12794,8719,20788,1669,2030,4605,3819,773,4133,3759,156172,19120,276,3140,4938,8340,667,1650,109,25584,939,2515,4549,6246,2056,6759,2520,29454,775,2045,6490,6524,2641,7703,3276,54501,1835,4003,14533,11905,4484,11391,6350,27513,2766,3970,9588,5522,897,3163,1607
26820,310M100US26820,"Idaho Falls, ID Metro Area",84851,41749,5588,96,1040,2342,1754,181,175,0,8887,329,801,2691,2535,665,1472,394,7344,275,527,2094,1653,780,1176,839,14070,548,860,3303,3498,1503,2579,1779,5860,319,370,1580,1376,227,1148,840,43102,5504,157,809,2242,1575,324,387,10,8728,309,490,2355,2588,971,1706,309,7449,257,437,1731,2095,1215,1321,393,14145,285,846,4062,4285,1454,2426,787,7276,277,653,3000,1997,374,776,199
26900,310M100US26900,"Indianapolis-Carmel, IN Metro Area",1264921,606663,75361,2600,16741,24911,21591,2693,6398,427,120645,5175,11531,31609,24883,8654,29786,9007,125108,3635,10633,34403,23107,10233,29669,13428,209064,5894,15383,62958,42042,14383,41947,26457,76485,6520,8756,25680,13576,2482,9952,9519,658258,76777,1777,13110,21637,28114,2800,8776,563,124488,3498,9866,26197,28445,10251,34773,11458,127487,2558,8644,33037,26093,11658,32221,13276,222258,4907,16310,74490,46077,17749,36890,25835,107248,7533,15080,46919,18720,3364,8263,7369
26980,310M100US26980,"Iowa City, IA Metro Area",118212,58401,15188,173,471,2278,9111,1098,1969,88,11965,174,439,1926,2470,1193,3385,2378,9203,242,203,1698,1860,894,2349,1957,15974,370,314,4034,3266,1166,3442,3382,6071,588,329,2006,917,106,888,1237,59811,15169,64,470,2091,9376,823,2259,86,11048,221,235,1008,1719,1055,4222,2588,8716,261,99,1047,1566,1116,2720,1907,16703,309,440,4009,2910,1646,4172,3217,8175,562,448,3130,1418,458,1231,928
27060,310M100US27060,"Ithaca, NY Metro Area",83766,40803,13587,15,361,2515,7866,434,2200,196,6423,71,354,702,647,394,2089,2166,5399,20,445,1076,1012,286,1161,1399,10922,178,512,2698,1831,756,1817,3130,4472,179,363,1353,537,191,467,1382,42963,13211,11,103,2256,8330,243,2093,175,6407,59,252,595,795,474,2221,2011,5669,60,265,911,799,693,1230,1711,11603,258,324,2371,1950,1064,2227,3409,6073,244,757,2105,802,252,896,1017
27100,310M100US27100,"Jackson, MI Metro Area",123128,62822,7611,68,1813,2695,2564,171,268,32,10369,197,1353,3832,3056,584,1110,237,12249,237,1146,4667,3223,947,1646,383,23084,500,1804,7591,6598,2512,2645,1434,9509,814,1343,3084,2227,343,1034,664,60306,7044,25,1344,1929,3062,251,421,12,8578,58,568,2393,2606,1060,1386,507,10600,197,563,3393,2880,1238,1642,687,21650,343,1349,7481,5648,2431,2791,1607,12434,570,1952,5689,2501,470,813,439
27140,310M100US27140,"Jackson, MS Metro Area",392855,182719,26737,666,5553,8299,9337,797,1924,161,35137,1117,4455,9524,7991,2331,6758,2961,34182,1128,3252,9418,8429,2361,6444,3150,62944,3239,6901,15979,13495,4482,11596,7252,23719,3415,3297,5738,4071,819,3487,2892,210136,28067,442,3582,7486,11951,1820,2698,88,39036,980,3576,7605,9387,4233,9109,4146,37244,649,2807,7732,10002,3771,8650,3633,70556,2402,4762,17698,17521,7142,13693,7338,35233,4682,5446,11272,6633,1390,3758,2052
27180,310M100US27180,"Jackson, TN Metro Area",86264,40229,6179,98,958,2492,2220,139,272,0,6773,236,699,2422,1258,446,1127,585,7028,332,522,2315,1706,439,967,747,14093,646,1760,5141,2782,545,1829,1390,6156,840,861,1686,1348,115,768,538,46035,6639,28,692,1770,3556,252,286,55,7536,126,315,2208,2079,579,1667,562,7792,160,615,2739,1559,757,1364,598,15494,768,1279,5023,3703,1256,2134,1331,8574,1241,1652,2885,1299,272,742,483
27260,310M100US27260,"Jacksonville, FL Metro Area",998759,479270,65224,1784,11392,24735,19717,3579,3896,121,86555,2818,8773,27551,20026,8080,15086,4221,92768,2430,7531,28338,21294,7650,17041,8484,169076,4138,13464,51131,38701,14098,31041,16503,65647,5503,6890,17717,13291,2962,10772,8512,519489,62949,1413,8210,21248,21086,4838,5479,675,89439,1381,5766,22493,22754,9670,20223,7152,96648,1831,6209,24963,23750,11726,19061,9108,182708,4209,11734,56170,46192,18283,30278,15842,87745,7134,12735,32412,16713,4182,9190,5379
27340,310M100US27340,"Jacksonville, NC Metro Area",127054,70483,28175,550,1385,15974,9257,679,330,0,14084,298,608,4567,5877,875,1564,295,8785,234,461,2821,2889,735,1038,607,13967,419,1139,4546,3619,1414,1898,932,5472,690,774,2031,956,280,419,322,56571,12129,274,1072,4464,4813,977,503,26,12316,195,987,2670,4458,1453,2011,542,9588,183,490,2161,3033,1419,1647,655,15376,436,1387,4874,4097,1762,1923,897,7162,959,1096,2953,1264,295,350,245
27500,310M100US27500,"Janesville, WI Metro Area",119315,57923,7088,224,1337,2921,1936,305,328,37,9984,434,1298,3337,2161,901,1475,378,11186,284,1232,4154,2223,1139,1506,648,20734,554,1712,8184,4244,1747,2806,1487,8931,629,1271,3971,1345,244,761,710,61392,7069,75,914,2537,2718,287,490,48,9870,292,896,2910,2584,965,1628,595,11264,202,615,3337,2684,1396,2158,872,21171,454,1172,8174,4691,2191,2702,1787,12018,765,1423,6221,1869,414,961,365
27620,310M100US27620,"Jefferson City, MO Metro Area",112502,56770,7811,219,1892,2682,2377,321,260,60,10269,269,1467,3255,2296,804,1758,420,10686,469,1207,3805,2110,725,1628,742,20186,608,1539,7341,3712,1383,3803,1800,7818,1246,957,2740,1093,167,748,867,55732,8211,118,694,2673,3799,303,515,109,8308,65,590,1975,2176,590,2145,767,9480,82,453,2930,1891,1027,2139,958,19412,271,998,7548,4493,1339,3023,1740,10321,1609,1122,4649,1447,423,659,412
27740,310M100US27740,"Johnson City, TN Metro Area",155628,75127,9803,84,1552,3298,3805,394,658,12,11896,268,1535,4053,2681,656,2007,696,13501,414,1497,4769,3108,727,1878,1108,26738,1664,3125,9448,4701,1452,3733,2615,13189,2586,1978,3529,1877,398,1445,1376,80501,10316,57,1068,3313,4460,358,975,85,12002,236,797,3447,3079,684,2776,983,13227,328,930,3955,3236,1012,2387,1379,27407,1437,2452,10273,5267,2229,3624,2125,17549,3377,2861,5820,2684,465,1424,918
27780,310M100US27780,"Johnstown, PA Metro Area",115964,56512,6862,22,681,2626,2785,338,410,0,8037,68,542,3310,1338,961,1402,416,9440,212,665,4483,1626,844,1075,535,21151,435,1402,10874,2812,1509,2437,1682,11022,1137,1611,5624,991,227,622,810,59452,6623,33,578,2022,2937,382,609,62,7197,27,300,2380,1225,1296,1395,574,8617,153,230,3227,1587,1395,1277,748,20811,217,1163,10433,2930,2200,2456,1412,16204,1934,2630,8818,1289,434,651,448
27860,310M100US27860,"Jonesboro, AR Metro Area",88724,42338,6892,88,778,2671,2692,173,454,36,8372,308,1030,3148,1990,297,1349,250,7491,291,659,3115,1632,340,990,464,13446,907,1483,5454,2624,396,1489,1093,6137,1374,930,1752,925,43,584,529,46386,6731,118,654,2219,3066,239,408,27,8653,201,854,2350,2346,651,1737,514,7754,103,717,2640,1885,537,1177,695,14668,982,1166,6087,2466,875,1802,1290,8580,1811,1496,3174,976,132,488,503
27900,310M100US27900,"Joplin, MO Metro Area",128014,61527,8413,319,1835,3052,2656,185,346,20,10910,585,1624,3197,3025,811,1326,342,11371,701,1198,4287,2268,765,1524,628,20811,859,2081,7209,5054,1447,2474,1687,10022,1127,1200,3501,1836,373,1240,745,66487,8415,190,1495,3261,2649,377,415,28,11071,401,1003,2802,3168,1142,2081,474,11161,484,1245,3366,2751,939,1769,607,22085,729,2455,7486,5471,1711,2325,1908,13755,1224,2474,5639,2451,559,836,572
28020,310M100US28020,"Kalamazoo-Portage, MI Metro Area",247439,119757,22887,297,2437,5693,11873,828,1717,42,19842,627,1272,4633,6070,1501,4305,1434,20047,486,1263,5547,5130,1323,4279,2019,40262,1113,2515,11452,9516,3038,7153,5475,16719,1417,1751,5252,2805,478,2262,2754,127682,21743,216,1936,4497,11521,1104,2398,71,20006,316,1302,3963,5750,2129,4634,1912,20610,337,1183,4461,5168,2400,4713,2348,42376,816,1940,12236,10466,4445,7463,5010,22947,1479,2522,9301,4240,1039,2367,1999
28100,310M100US28100,"Kankakee-Bradley, IL Metro Area",83229,40124,5620,286,718,1946,2251,215,204,0,6850,248,783,2222,1755,540,957,345,7235,382,530,2624,1905,612,743,439,14167,893,1299,4748,3556,1163,1507,1001,6252,622,1152,2403,966,300,469,340,43105,5719,131,659,1879,2234,337,439,40,6953,153,399,1876,1827,995,1190,513,7428,321,296,2081,2272,758,1020,680,14543,478,992,5156,3693,1661,1420,1143,8462,860,1198,4052,1227,353,454,318
28140,310M100US28140,"Kansas City, MO-KS Metro Area",1484065,714635,84478,2434,14509,29981,25764,3660,7688,442,137907,4851,10350,36853,31734,9339,33705,11075,140890,3732,8536,37729,30196,10353,33627,16717,252535,5876,15314,70972,56700,16686,53294,33693,98825,7323,9039,33020,19338,3403,15059,11643,769430,84144,1291,10856,24300,30819,5319,10737,822,139946,3262,8198,27461,33579,12165,39475,15806,142289,2851,7405,31395,33730,12170,36183,18555,267458,5176,14768,76732,66738,20965,50805,32274,135593,9212,15303,54854,28932,5550,13245,8497
28420,310M100US28420,"Kennewick-Pasco-Richland, WA Metro Area",168039,83916,11477,993,2688,3988,2926,482,354,46,16476,1926,2252,4652,3352,1365,2226,703,15660,2149,1239,3733,3482,1100,2360,1597,29197,2198,1547,6904,6702,2877,5101,3868,11106,840,818,2809,2609,546,1840,1644,84123,10670,536,1982,3556,3276,755,565,0,16162,1930,1509,3881,3985,1604,2393,860,15202,1913,977,3789,3179,1768,2403,1173,28758,2221,1350,7082,7959,3261,4115,2770,13331,1431,1233,4530,3349,680,1508,600
28660,310M100US28660,"Killeen-Temple-Fort Hood, TX Metro Area",279795,136775,28043,450,3503,13644,9120,529,686,111,31566,688,1875,10954,10869,2258,3909,1013,25132,916,1538,7447,7311,2986,3358,1576,37220,1666,2253,10214,10223,4828,4842,3194,14814,1410,1475,4178,3239,861,1836,1815,143020,23435,385,2172,9074,9511,963,1289,41,31664,467,2004,8306,11314,3478,4972,1123,27443,995,1660,7267,8108,3255,4273,1885,41211,1900,3420,12795,9748,4349,5956,3043,19267,2341,2699,7352,3142,1206,1577,950
28700,310M100US28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",243049,116202,11552,83,1757,5005,3693,532,462,20,16763,228,1929,6307,4144,1298,2373,484,21405,750,2506,8019,4628,1863,2634,1005,43421,4010,4873,14181,8490,2899,5238,3730,23061,4834,3065,7143,3548,488,2227,1756,126847,11678,96,1544,4155,4466,405,952,60,16702,173,1020,5443,4062,1671,3101,1232,21463,429,1772,7062,4942,2823,3159,1276,45984,2487,4434,17218,9250,4073,5108,3414,31020,6451,4385,11740,4545,1120,2010,769
28740,310M100US28740,"Kingston, NY Metro Area",144523,71397,8982,147,1137,3210,3420,340,697,31,10447,292,1350,3092,2151,1174,1557,831,13451,371,1399,4365,2460,1270,2374,1212,27198,847,2299,7445,5758,2740,4493,3616,11319,946,1425,3641,1658,466,1502,1681,73126,8872,159,789,2061,4450,531,802,80,9495,333,628,1903,1948,954,1871,1858,12704,215,660,3167,2417,1760,2440,2045,27425,497,1311,7593,5868,3100,4340,4716,14630,1246,1960,6117,1930,519,1629,1229
28940,310M100US28940,"Knoxville, TN Metro Area",534204,255330,35543,445,4448,11537,15233,831,2869,180,42555,1095,3202,13618,8714,2427,9545,3954,46343,1523,3605,13901,9128,3694,9653,4839,89806,3524,7680,26583,17666,6170,16776,11407,41083,4858,4429,11704,6935,1786,6018,5353,278874,35528,362,4470,10106,15162,1379,3680,369,43203,711,3535,10302,9527,3618,10499,5011,47688,1198,2813,13208,10259,4773,10349,5088,96001,3257,6653,31310,21616,7784,15685,9696,56454,7346,7740,20181,11144,1829,5315,2899
29020,310M100US29020,"Kokomo, IN Metro Area",75701,35950,3842,147,713,1610,1158,137,71,6,5894,284,912,2092,1367,442,646,151,6420,126,437,2370,1540,654,813,480,13256,344,784,5137,3084,787,1578,1542,6538,493,714,2600,1246,258,678,549,39751,3936,74,942,1341,1166,125,281,7,5815,139,577,1495,2024,550,771,259,6558,264,487,2138,1707,638,1000,324,14414,289,1089,6074,3175,859,1523,1405,9028,903,1338,4206,1355,273,419,534
29100,310M100US29100,"La Crosse, WI-MN Metro Area",103136,49620,8990,4,613,2696,4442,562,661,12,8204,62,361,2296,2259,1168,1521,537,7947,8,442,2122,1472,1303,1713,887,16841,195,738,5654,3264,2003,2979,2008,7638,716,708,3141,1282,197,881,713,53516,10343,43,418,2926,5477,459,1005,15,7547,101,192,1477,1729,1413,1849,786,7977,147,140,1430,2016,1548,1895,801,17191,216,466,5117,3790,2437,3199,1966,10458,838,880,4856,1760,599,997,528
29140,310M100US29140,"Lafayette, IN Metro Area",155302,78887,24779,189,1333,5257,14779,858,2184,179,13966,247,1018,3505,2908,737,3447,2104,11369,383,567,3530,2316,639,2088,1846,20285,547,1228,6809,3800,1335,3387,3179,8488,549,825,3234,1250,239,928,1463,76415,19880,122,1131,4398,11248,499,2408,74,12723,267,558,2388,2713,1362,3434,2001,11080,253,797,3035,2282,1135,2244,1334,21158,459,1295,8027,3913,1487,3032,2945,11574,533,1251,5754,1731,381,1053,871
