Race,Gender,Education,Age,Rf,ll,ul
BlackNH,Female,some_coll_,Age_75_,1,66.5647976,69.37497065
BlackNH,Female,some_coll_,Age_75_,2,65.83365778,70.46810842
BlackNH,Female,some_coll_,Age_75_,3,65.89557142,68.09981062
BlackNH,Female,some_coll_,Age_75_,4,67.84923401,74.35252913
BlackNH,Female,some_coll_,Age_75_,5,43.08690326,45.65078129
BlackNH,Female,some_coll_,Age_75_,6,67.73502326,71.71004524
BlackNH,Female,some_coll_,Age_75_,7,65.88856003,74.34388254
BlackNH,Female,some_coll_,Age_75_,8,41.35370167,43.93736295
BlackNH,Female,some_coll_,Age_75_,9,42.29149386,44.82905227
BlackNH,Female,some_coll_,Age_75_,10,41.84925772,45.79015094
BlackNH,Female,some_coll_,Age_75_,11,70.87806617,75.92470304
BlackNH,Female,some_coll_,Age_75_,12,67.79615251,76.85282435
BlackNH,Female,some_coll_,Age_75_,13,41.12325681,43.72678388
BlackNH,Female,some_coll_,Age_75_,14,40.32995959,45.34326715
BlackNH,Female,some_coll_,Age_75_,15,41.86574463,44.90534854
BlackNH,Female,some_coll_,Age_75_,16,40.77259908,45.36922219
BlackNH,Male,HS_or_less,Age_35_44,1,62.01239587,64.26613953
BlackNH,Male,HS_or_less,Age_35_44,2,61.02703201,65.61350133
BlackNH,Male,HS_or_less,Age_35_44,3,61.04092671,63.29322247
BlackNH,Male,HS_or_less,Age_35_44,4,63.35704244,69.18348785
BlackNH,Male,HS_or_less,Age_35_44,5,38.44192068,40.63453102
BlackNH,Male,HS_or_less,Age_35_44,6,62.85409631,66.92973934
BlackNH,Male,HS_or_less,Age_35_44,7,61.03775407,69.53345563
BlackNH,Male,HS_or_less,Age_35_44,8,36.75617267,38.87365909
BlackNH,Male,HS_or_less,Age_35_44,9,37.68196476,39.77734851
BlackNH,Male,HS_or_less,Age_35_44,10,37.2620976,40.7160782
BlackNH,Male,HS_or_less,Age_35_44,11,65.77411638,71.36741997
BlackNH,Male,HS_or_less,Age_35_44,12,62.86655467,72.12118934
BlackNH,Male,HS_or_less,Age_35_44,13,36.56511021,38.62369762
BlackNH,Male,HS_or_less,Age_35_44,14,35.57870993,40.43328395
BlackNH,Male,HS_or_less,Age_35_44,15,37.23738718,39.87247314
BlackNH,Male,HS_or_less,Age_35_44,16,35.92875444,40.55183398
BlackNH,Male,some_coll_,Age_35_44,1,63.82039718,66.05078009
BlackNH,Male,some_coll_,Age_35_44,2,62.85366429,67.37951092
BlackNH,Male,some_coll_,Age_35_44,3,62.83845283,65.08833822
BlackNH,Male,some_coll_,Age_35_44,4,65.06442877,71.0687434
BlackNH,Male,some_coll_,Age_35_44,5,40.33309554,42.33599804
BlackNH,Male,some_coll_,Age_35_44,6,64.59427711,68.78220041
BlackNH,Male,some_coll_,Age_35_44,7,62.81701213,71.34683945
BlackNH,Male,some_coll_,Age_35_44,8,38.57434783,40.6481258
BlackNH,Male,some_coll_,Age_35_44,9,39.53431321,41.51764193
BlackNH,Male,some_coll_,Age_35_44,10,39.08190846,42.48890923
BlackNH,Male,some_coll_,Age_35_44,11,67.62887574,73.10530249
BlackNH,Male,some_coll_,Age_35_44,12,64.6314259,73.94895998
BlackNH,Male,some_coll_,Age_35_44,13,38.35863261,40.4228171
BlackNH,Male,some_coll_,Age_35_44,14,37.4046905,42.19994526
BlackNH,Male,some_coll_,Age_35_44,15,39.05765441,41.64484778
BlackNH,Male,some_coll_,Age_35_44,16,37.61053855,42.46269175
BlackNH,Male,HS_or_less,Age_45_54,1,62.64465742,65.08040681
BlackNH,Male,HS_or_less,Age_45_54,2,61.73603333,66.35102885
BlackNH,Male,HS_or_less,Age_45_54,3,61.54012111,64.24055691
BlackNH,Male,HS_or_less,Age_45_54,4,64.15354444,69.8335147
BlackNH,Male,HS_or_less,Age_45_54,5,39.13036733,41.39261321
BlackNH,Male,HS_or_less,Age_45_54,6,63.47861971,67.75174478
BlackNH,Male,HS_or_less,Age_45_54,7,61.92029604,70.09744251
BlackNH,Male,HS_or_less,Age_45_54,8,37.52101498,39.55534562
BlackNH,Male,HS_or_less,Age_45_54,9,38.43423016,40.47161195
BlackNH,Male,HS_or_less,Age_45_54,10,38.02781772,41.39688693
BlackNH,Male,HS_or_less,Age_45_54,11,66.4765586,72.1115066
BlackNH,Male,HS_or_less,Age_45_54,12,63.47069084,72.96358201
BlackNH,Male,HS_or_less,Age_45_54,13,37.38144498,39.25389169
BlackNH,Male,HS_or_less,Age_45_54,14,36.35553464,41.10298808
BlackNH,Male,HS_or_less,Age_45_54,15,37.87891395,40.67747521
BlackNH,Male,HS_or_less,Age_45_54,16,36.78317254,41.14394472
BlackNH,Male,some_coll_,Age_45_54,1,64.49835083,66.81935528
BlackNH,Male,some_coll_,Age_45_54,2,63.58681465,68.0928894
BlackNH,Male,some_coll_,Age_45_54,3,63.37894813,65.99437177
BlackNH,Male,some_coll_,Age_45_54,4,65.8775778,71.70212321
BlackNH,Male,some_coll_,Age_45_54,5,41.07282721,43.04279521
BlackNH,Male,some_coll_,Age_45_54,6,65.24664912,69.57635725
BlackNH,Male,some_coll_,Age_45_54,7,63.71234057,71.89803985
BlackNH,Male,some_coll_,Age_45_54,8,39.39718504,41.27181744
BlackNH,Male,some_coll_,Age_45_54,9,40.34746272,42.15102127
BlackNH,Male,some_coll_,Age_45_54,10,39.88177139,43.13557513
BlackNH,Male,some_coll_,Age_45_54,11,68.35092919,73.82977789
BlackNH,Male,some_coll_,Age_45_54,12,65.24790125,74.77901348
BlackNH,Male,some_coll_,Age_45_54,13,39.23534382,40.99263473
BlackNH,Male,some_coll_,Age_45_54,14,38.20583918,42.84532542
BlackNH,Male,some_coll_,Age_45_54,15,39.73840401,42.41062703
BlackNH,Male,some_coll_,Age_45_54,16,38.48250173,43.03725741
BlackNH,Male,HS_or_less,Age_55_64,1,63.65466602,66.33845852
BlackNH,Male,HS_or_less,Age_55_64,2,62.78983925,67.56528323
BlackNH,Male,HS_or_less,Age_55_64,3,62.62812773,65.4206106
BlackNH,Male,HS_or_less,Age_55_64,4,65.08439819,71.17072125
BlackNH,Male,HS_or_less,Age_55_64,5,40.13038855,42.66065229
BlackNH,Male,HS_or_less,Age_55_64,6,64.69600444,68.80242036
BlackNH,Male,HS_or_less,Age_55_64,7,63.13876745,71.1470314
BlackNH,Male,HS_or_less,Age_55_64,8,38.51992247,40.82449844
BlackNH,Male,HS_or_less,Age_55_64,9,39.52529232,41.6486101
BlackNH,Male,HS_or_less,Age_55_64,10,39.03122114,42.66154382
BlackNH,Male,HS_or_less,Age_55_64,11,67.38037667,73.47574883
BlackNH,Male,HS_or_less,Age_55_64,12,64.57334346,74.1289897
BlackNH,Male,HS_or_less,Age_55_64,13,38.22351875,40.67987823
BlackNH,Male,HS_or_less,Age_55_64,14,37.6211584,42.10542463
BlackNH,Male,HS_or_less,Age_55_64,15,38.95765235,41.86679712
BlackNH,Male,HS_or_less,Age_55_64,16,37.96939253,42.22578504
BlackNH,Male,some_coll_,Age_55_64,1,65.46893542,68.116831
BlackNH,Male,some_coll_,Age_55_64,2,64.619853,69.32791136
BlackNH,Male,some_coll_,Age_55_64,3,64.43320405,67.20817615
BlackNH,Male,some_coll_,Age_55_64,4,66.79893995,73.04882137
BlackNH,Male,some_coll_,Age_55_64,5,42.017142,44.36654073
BlackNH,Male,some_coll_,Age_55_64,6,66.44173625,70.64933042
BlackNH,Male,some_coll_,Age_55_64,7,64.91968488,72.95875585
BlackNH,Male,some_coll_,Age_55_64,8,40.3458963,42.59116649
BlackNH,Male,some_coll_,Age_55_64,9,41.38768192,43.37886237
BlackNH,Male,some_coll_,Age_55_64,10,40.85592724,44.4294796
BlackNH,Male,some_coll_,Age_55_64,11,69.23385162,75.21491576
BlackNH,Male,some_coll_,Age_55_64,12,66.34145185,75.95352318
BlackNH,Male,some_coll_,Age_55_64,13,40.02632605,42.46971281
BlackNH,Male,some_coll_,Age_55_64,14,39.45452831,43.8646966
BlackNH,Male,some_coll_,Age_55_64,15,40.78320569,43.63388566
BlackNH,Male,some_coll_,Age_55_64,16,39.64664668,44.14117277
BlackNH,Male,HS_or_less,Age_65_74,1,63.86742549,66.89373826
BlackNH,Male,HS_or_less,Age_65_74,2,63.10508431,68.01807738
BlackNH,Male,HS_or_less,Age_65_74,3,63.08132573,65.73545179
BlackNH,Male,HS_or_less,Age_65_74,4,65.39620838,71.62695026
BlackNH,Male,HS_or_less,Age_65_74,5,40.48944565,43.06963439
BlackNH,Male,HS_or_less,Age_65_74,6,64.82620711,69.44025689
BlackNH,Male,HS_or_less,Age_65_74,7,63.34499612,71.70884193
BlackNH,Male,HS_or_less,Age_65_74,8,38.89113016,41.22132994
BlackNH,Male,HS_or_less,Age_65_74,9,39.82027743,42.12166419
BlackNH,Male,HS_or_less,Age_65_74,10,39.3596028,43.10120136
BlackNH,Male,HS_or_less,Age_65_74,11,67.47875453,74.14541017
BlackNH,Male,HS_or_less,Age_65_74,12,64.62590328,74.84446908
BlackNH,Male,HS_or_less,Age_65_74,13,38.53624379,41.13519239
BlackNH,Male,HS_or_less,Age_65_74,14,37.91250719,42.58211505
BlackNH,Male,HS_or_less,Age_65_74,15,39.1255424,42.46694627
BlackNH,Male,HS_or_less,Age_65_74,16,38.36283536,42.60038141
BlackNH,Male,some_coll_,Age_65_74,1,65.62701849,68.72678713
BlackNH,Male,some_coll_,Age_65_74,2,64.90128638,69.81451719
BlackNH,Male,some_coll_,Age_65_74,3,64.82736783,67.58205157
BlackNH,Male,some_coll_,Age_65_74,4,67.08760441,73.52819611
BlackNH,Male,some_coll_,Age_65_74,5,42.30934986,44.84237207
BlackNH,Male,some_coll_,Age_65_74,6,66.54355,71.31555588
BlackNH,Male,some_coll_,Age_65_74,7,65.1075053,73.53897463
BlackNH,Male,some_coll_,Age_65_74,8,40.64824761,43.05685438
BlackNH,Male,some_coll_,Age_65_74,9,41.60603273,43.92855076
BlackNH,Male,some_coll_,Age_65_74,10,41.1404581,44.91298793
BlackNH,Male,some_coll_,Age_65_74,11,69.30290591,75.91390067
BlackNH,Male,some_coll_,Age_65_74,12,66.38024478,76.68276946
BlackNH,Male,some_coll_,Age_65_74,13,40.27812262,42.98595544
BlackNH,Male,some_coll_,Age_65_74,14,39.7097744,44.37748971
BlackNH,Male,some_coll_,Age_65_74,15,40.89922385,44.28590669
BlackNH,Male,some_coll_,Age_65_74,16,40.00405202,44.55180662
BlackNH,Male,HS_or_less,Age_75_,1,63.19488011,65.99753015
BlackNH,Male,HS_or_less,Age_75_,2,62.33815929,67.21624892
BlackNH,Male,HS_or_less,Age_75_,3,62.38986669,64.85815735
BlackNH,Male,HS_or_less,Age_75_,4,64.57756284,70.87684232
BlackNH,Male,HS_or_less,Age_75_,5,39.65367024,42.33665632
BlackNH,Male,HS_or_less,Age_75_,6,64.29394874,68.40376177
BlackNH,Male,HS_or_less,Age_75_,7,62.5806407,70.90444388
BlackNH,Male,HS_or_less,Age_75_,8,38.09706162,40.44664501
BlackNH,Male,HS_or_less,Age_75_,9,39.03954108,41.33364706
BlackNH,Male,HS_or_less,Age_75_,10,38.59083868,42.30121199
BlackNH,Male,HS_or_less,Age_75_,11,67.39352289,72.66188833
BlackNH,Male,HS_or_less,Age_75_,12,64.19578668,73.70583219
BlackNH,Male,HS_or_less,Age_75_,13,37.82673939,40.27594331
BlackNH,Male,HS_or_less,Age_75_,14,37.11629027,41.80957848
BlackNH,Male,HS_or_less,Age_75_,15,38.48644112,41.53729406
BlackNH,Male,HS_or_less,Age_75_,16,37.38691363,42.00754965
BlackNH,Male,some_coll_,Age_75_,1,64.98758364,67.7974685
BlackNH,Male,some_coll_,Age_75_,2,64.15543159,68.99161849
BlackNH,Male,some_coll_,Age_75_,3,64.17263857,66.66802736
BlackNH,Male,some_coll_,Age_75_,4,66.28583112,72.76121591
BlackNH,Male,some_coll_,Age_75_,5,41.51204577,44.07092267
BlackNH,Male,some_coll_,Age_75_,6,66.02599257,70.26435982
BlackNH,Male,some_coll_,Age_75_,7,64.35520254,72.72252391
BlackNH,Male,some_coll_,Age_75_,8,39.89741523,42.23893327
BlackNH,Male,some_coll_,Age_75_,9,40.87034587,43.09548414
BlackNH,Male,some_coll_,Age_75_,10,40.39912215,44.0855704
BlackNH,Male,some_coll_,Age_75_,11,69.24491635,74.40313675
BlackNH,Male,some_coll_,Age_75_,12,65.95770185,75.5365589
BlackNH,Male,some_coll_,Age_75_,13,39.60598664,42.08933793
BlackNH,Male,some_coll_,Age_75_,14,38.93547112,43.5830395
BlackNH,Male,some_coll_,Age_75_,15,40.29137002,43.32500704
BlackNH,Male,some_coll_,Age_75_,16,39.06115861,43.92594656
