Race,Gender,Education,Age,Rf,ll,ul
BlackNH,Female,some_coll_,Age_45_54,7,253.7839192,267.8178324
BlackNH,Female,some_coll_,Age_45_54,8,177.4251967,187.9330803
BlackNH,Female,some_coll_,Age_45_54,9,181.8085827,187.4480797
BlackNH,Female,some_coll_,Age_45_54,10,257.0433248,270.0288149
BlackNH,Female,some_coll_,Age_45_54,11,265.0552057,274.6429168
BlackNH,Female,some_coll_,Age_45_54,12,258.2306458,276.7678673
BlackNH,Female,some_coll_,Age_45_54,13,181.6670488,189.6417284
BlackNH,Female,some_coll_,Age_45_54,14,263.3718563,276.422171
BlackNH,Female,some_coll_,Age_45_54,15,264.1830015,282.002213
BlackNH,Female,some_coll_,Age_45_54,16,267.2542083,284.5834538
BlackNH,Female,HS_or_less,Age_55_64,1,184.2890041,189.5699655
BlackNH,Female,HS_or_less,Age_55_64,2,182.8519767,191.8905578
BlackNH,Female,HS_or_less,Age_55_64,3,189.5513216,194.9250566
BlackNH,Female,HS_or_less,Age_55_64,4,254.6033672,262.8325415
BlackNH,Female,HS_or_less,Age_55_64,5,171.4725667,177.6975013
BlackNH,Female,HS_or_less,Age_55_64,6,185.4323727,193.7526572
BlackNH,Female,HS_or_less,Age_55_64,7,250.7701322,264.7125534
BlackNH,Female,HS_or_less,Age_55_64,8,174.3839978,184.8552132
BlackNH,Female,HS_or_less,Age_55_64,9,178.7572598,184.3803365
BlackNH,Female,HS_or_less,Age_55_64,10,254.2109632,266.7421103
BlackNH,Female,HS_or_less,Age_55_64,11,262.4257737,271.1532827
BlackNH,Female,HS_or_less,Age_55_64,12,255.9348275,272.9446196
BlackNH,Female,HS_or_less,Age_55_64,13,178.7731229,186.4165883
BlackNH,Female,HS_or_less,Age_55_64,14,259.4383534,274.2366079
BlackNH,Female,HS_or_less,Age_55_64,15,261.9339706,278.1321778
BlackNH,Female,HS_or_less,Age_55_64,16,264.9197423,280.7988537
BlackNH,Female,some_coll_,Age_55_64,1,184.4384052,190.0162792
BlackNH,Female,some_coll_,Age_55_64,2,183.1026833,192.235566
BlackNH,Female,some_coll_,Age_55_64,3,189.809695,195.2623981
BlackNH,Female,some_coll_,Age_55_64,4,254.5860401,263.4455835
BlackNH,Female,some_coll_,Age_55_64,5,171.6681177,178.0976652
BlackNH,Female,some_coll_,Age_55_64,6,185.6079365,194.1728081
BlackNH,Female,some_coll_,Age_55_64,7,251.2081139,264.8702865
BlackNH,Female,some_coll_,Age_55_64,8,174.5313952,185.3035306
BlackNH,Female,some_coll_,Age_55_64,9,179.043207,184.6901041
BlackNH,Female,some_coll_,Age_55_64,10,254.2528343,267.2959541
BlackNH,Female,some_coll_,Age_55_64,11,262.6443427,271.5304285
BlackNH,Female,some_coll_,Age_55_64,12,256.1369552,273.3382067
BlackNH,Female,some_coll_,Age_55_64,13,179.1736954,186.6117305
BlackNH,Female,some_coll_,Age_55_64,14,259.6747612,274.5959149
BlackNH,Female,some_coll_,Age_55_64,15,261.6475359,279.0143273
BlackNH,Female,some_coll_,Age_55_64,16,265.0304693,281.2838415
BlackNH,Female,HS_or_less,Age_65_74,1,176.5573444,182.5810485
BlackNH,Female,HS_or_less,Age_65_74,2,174.7810007,185.2409572
BlackNH,Female,HS_or_less,Age_65_74,3,182.0878002,187.6680014
BlackNH,Female,HS_or_less,Age_65_74,4,246.883168,255.8321641
BlackNH,Female,HS_or_less,Age_65_74,5,163.9882816,170.4612098
BlackNH,Female,HS_or_less,Age_65_74,6,177.9732912,186.491162
BlackNH,Female,HS_or_less,Age_65_74,7,242.680373,258.0817359
BlackNH,Female,HS_or_less,Age_65_74,8,166.4540143,178.0646201
BlackNH,Female,HS_or_less,Age_65_74,9,171.0499647,177.3670549
BlackNH,Female,HS_or_less,Age_65_74,10,246.6322622,259.6002347
BlackNH,Female,HS_or_less,Age_65_74,11,254.8419318,264.016548
BlackNH,Female,HS_or_less,Age_65_74,12,247.4589357,266.6999348
BlackNH,Female,HS_or_less,Age_65_74,13,171.0675346,179.4015999
BlackNH,Female,HS_or_less,Age_65_74,14,252.7934317,266.1609529
BlackNH,Female,HS_or_less,Age_65_74,15,254.0022244,271.3433474
BlackNH,Female,HS_or_less,Age_65_74,16,256.4924533,274.5055661
BlackNH,Female,some_coll_,Age_65_74,1,176.6763844,183.0577234
BlackNH,Female,some_coll_,Age_65_74,2,175.0093874,185.6082853
BlackNH,Female,some_coll_,Age_65_74,3,182.2945285,188.0569879
BlackNH,Female,some_coll_,Age_65_74,4,246.8578917,256.4531552
BlackNH,Female,some_coll_,Age_65_74,5,164.1424989,170.9027073
BlackNH,Female,some_coll_,Age_65_74,6,178.1171382,186.9430299
BlackNH,Female,some_coll_,Age_65_74,7,243.0848652,258.2729585
BlackNH,Female,some_coll_,Age_65_74,8,166.5903692,178.52398
BlackNH,Female,some_coll_,Age_65_74,9,171.2897528,177.7229816
BlackNH,Female,some_coll_,Age_65_74,10,246.6599592,260.1682525
BlackNH,Female,some_coll_,Age_65_74,11,255.0319124,264.4222821
BlackNH,Female,some_coll_,Age_65_74,12,247.656459,267.0981262
BlackNH,Female,some_coll_,Age_65_74,13,171.4223518,179.6424975
BlackNH,Female,some_coll_,Age_65_74,14,253.0009176,266.5491818
BlackNH,Female,some_coll_,Age_65_74,15,253.7355144,272.2057722
BlackNH,Female,some_coll_,Age_65_74,16,256.6084163,274.9853179
BlackNH,Female,HS_or_less,Age_75_,1,171.9033404,178.3400511
BlackNH,Female,HS_or_less,Age_75_,2,170.2861053,180.840851
BlackNH,Female,HS_or_less,Age_75_,3,177.5543111,183.306489
BlackNH,Female,HS_or_less,Age_75_,4,242.3731745,251.4471561
BlackNH,Female,HS_or_less,Age_75_,5,159.4480972,166.1063927
BlackNH,Female,HS_or_less,Age_75_,6,173.2501566,182.3192952
BlackNH,Female,HS_or_less,Age_75_,7,238.3869572,253.4801502
BlackNH,Female,HS_or_less,Age_75_,8,161.7760494,173.8475835
BlackNH,Female,HS_or_less,Age_75_,9,166.5767824,172.9452357
BlackNH,Female,HS_or_less,Age_75_,10,241.8257927,255.5117027
BlackNH,Female,HS_or_less,Age_75_,11,250.2832043,259.6802739
BlackNH,Female,HS_or_less,Age_75_,12,243.4467667,261.8171023
BlackNH,Female,HS_or_less,Age_75_,13,166.6087289,174.965404
BlackNH,Female,HS_or_less,Age_75_,14,247.7623164,262.2970667
BlackNH,Female,HS_or_less,Age_75_,15,249.7499537,266.7006165
BlackNH,Female,HS_or_less,Age_75_,16,252.1700557,269.9329622
BlackNH,Female,some_coll_,Age_75_,1,171.9605836,178.8785226
BlackNH,Female,some_coll_,Age_75_,2,170.4687767,181.2538945
BlackNH,Female,some_coll_,Age_75_,3,177.6809224,183.7755925
BlackNH,Female,some_coll_,Age_75_,4,242.3010926,252.1149528
BlackNH,Female,some_coll_,Age_75_,5,159.5351631,166.6150415
BlackNH,Female,some_coll_,Age_75_,6,173.3502034,182.8149631
BlackNH,Female,some_coll_,Age_75_,7,238.7602861,253.7025361
BlackNH,Female,some_coll_,Age_75_,8,161.8783619,174.3409858
BlackNH,Female,some_coll_,Age_75_,9,166.7411804,173.3765525
BlackNH,Female,some_coll_,Age_75_,10,241.8321821,256.1010281
BlackNH,Female,some_coll_,Age_75_,11,250.4241734,260.1350197
BlackNH,Female,some_coll_,Age_75_,12,243.612848,262.2467357
BlackNH,Female,some_coll_,Age_75_,13,166.9034668,175.2663809
BlackNH,Female,some_coll_,Age_75_,14,247.9432079,262.7118899
BlackNH,Female,some_coll_,Age_75_,15,249.4436188,267.6026663
BlackNH,Female,some_coll_,Age_75_,16,252.2561094,270.4426233
BlackNH,Male,HS_or_less,Age_35_44,1,179.777398,186.1618503
BlackNH,Male,HS_or_less,Age_35_44,2,178.2668383,188.5559749
BlackNH,Male,HS_or_less,Age_35_44,3,185.4225313,191.1341257
BlackNH,Male,HS_or_less,Age_35_44,4,250.6055632,258.9106243
BlackNH,Male,HS_or_less,Age_35_44,5,167.1285495,174.1217973
BlackNH,Male,HS_or_less,Age_35_44,6,181.5563679,189.7089408
BlackNH,Male,HS_or_less,Age_35_44,7,246.6922778,260.8706865
BlackNH,Male,HS_or_less,Age_35_44,8,171.1096906,180.2097991
BlackNH,Male,HS_or_less,Age_35_44,9,174.4761644,180.7417107
BlackNH,Male,HS_or_less,Age_35_44,10,251.157786,261.8755663
BlackNH,Male,HS_or_less,Age_35_44,11,257.8758395,267.7834956
BlackNH,Male,HS_or_less,Age_35_44,12,251.3798474,269.5798785
BlackNH,Male,HS_or_less,Age_35_44,13,174.8364745,182.4335154
BlackNH,Male,HS_or_less,Age_35_44,14,255.8943105,269.8609295
BlackNH,Male,HS_or_less,Age_35_44,15,258.5037821,273.6426451
BlackNH,Male,HS_or_less,Age_35_44,16,260.8359363,276.9629385
BlackNH,Male,some_coll_,Age_35_44,1,180.1986536,186.3363095
BlackNH,Male,some_coll_,Age_35_44,2,178.6777286,188.7407994
BlackNH,Male,some_coll_,Age_35_44,3,185.9702927,191.1820791
BlackNH,Male,some_coll_,Age_35_44,4,250.7713362,259.3405661
BlackNH,Male,some_coll_,Age_35_44,5,167.5622181,174.2838435
BlackNH,Male,some_coll_,Age_35_44,6,181.9217775,189.9392459
BlackNH,Male,some_coll_,Age_35_44,7,247.2423705,260.9163086
BlackNH,Male,some_coll_,Age_35_44,8,171.4054054,180.5097992
BlackNH,Male,some_coll_,Age_35_44,9,175.0253462,180.7882436
BlackNH,Male,some_coll_,Age_35_44,10,251.2997896,262.3292775
BlackNH,Male,some_coll_,Age_35_44,11,258.2633646,267.9916853
BlackNH,Male,some_coll_,Age_35_44,12,251.6744706,269.88097
BlackNH,Male,some_coll_,Age_35_44,13,175.4578597,182.407845
BlackNH,Male,some_coll_,Age_35_44,14,256.2399818,270.110973
BlackNH,Male,some_coll_,Age_35_44,15,258.2764097,274.4657322
BlackNH,Male,some_coll_,Age_35_44,16,261.0457368,277.3488528
BlackNH,Male,HS_or_less,Age_45_54,1,183.3347668,190.1178386
BlackNH,Male,HS_or_less,Age_45_54,2,181.7708188,192.5653514
BlackNH,Male,HS_or_less,Age_45_54,3,188.9428883,195.1271257
BlackNH,Male,HS_or_less,Age_45_54,4,253.9036059,263.1259386
BlackNH,Male,HS_or_less,Age_45_54,5,170.7779908,177.985713
BlackNH,Male,HS_or_less,Age_45_54,6,185.305979,193.4726867
BlackNH,Male,HS_or_less,Age_45_54,7,250.3324146,264.7439067
BlackNH,Male,HS_or_less,Age_45_54,8,174.6606358,184.172211
BlackNH,Male,HS_or_less,Age_45_54,9,178.0386678,184.6925643
BlackNH,Male,HS_or_less,Age_45_54,10,254.515817,266.0308923
BlackNH,Male,HS_or_less,Age_45_54,11,261.2698695,271.9028227
BlackNH,Male,HS_or_less,Age_45_54,12,254.9720028,273.5010801
BlackNH,Male,HS_or_less,Age_45_54,13,178.0420699,186.7412771
BlackNH,Male,HS_or_less,Age_45_54,14,260.1079343,273.1606628
BlackNH,Male,HS_or_less,Age_45_54,15,261.6900299,277.9697543
BlackNH,Male,HS_or_less,Age_45_54,16,264.3066419,281.00559
BlackNH,Male,some_coll_,Age_45_54,1,183.6874719,190.3608482
BlackNH,Male,some_coll_,Age_45_54,2,182.1382954,192.7935896
BlackNH,Male,some_coll_,Age_45_54,3,189.4003102,195.2654187
BlackNH,Male,some_coll_,Age_45_54,4,254.0397013,263.585558
BlackNH,Male,some_coll_,Age_45_54,5,171.1498265,178.2095921
BlackNH,Male,some_coll_,Age_45_54,6,185.6213334,193.753047
BlackNH,Male,some_coll_,Age_45_54,7,250.8493394,264.8226967
BlackNH,Male,some_coll_,Age_45_54,8,174.914219,184.5143426
BlackNH,Male,some_coll_,Age_45_54,9,178.5074255,184.8195214
BlackNH,Male,some_coll_,Age_45_54,10,254.6342506,266.5081736
BlackNH,Male,some_coll_,Age_45_54,11,261.6127576,272.1556493
BlackNH,Male,some_coll_,Age_45_54,12,255.2449357,273.8238619
BlackNH,Male,some_coll_,Age_45_54,13,178.5701325,186.8089292
BlackNH,Male,some_coll_,Age_45_54,14,260.4258902,273.4384217
BlackNH,Male,some_coll_,Age_45_54,15,261.4739538,278.7815452
BlackNH,Male,some_coll_,Age_45_54,16,264.4955373,281.4124093
BlackNH,Male,HS_or_less,Age_55_64,1,180.853358,187.0758961
BlackNH,Male,HS_or_less,Age_55_64,2,179.5673603,189.2454588
BlackNH,Male,HS_or_less,Age_55_64,3,186.3453084,192.2013544
BlackNH,Male,HS_or_less,Age_55_64,4,251.4464464,260.0597469
BlackNH,Male,HS_or_less,Age_55_64,5,168.2018795,175.0384731
BlackNH,Male,HS_or_less,Age_55_64,6,182.4057062,190.8496082
BlackNH,Male,HS_or_less,Age_55_64,7,247.9183466,261.6346235
BlackNH,Male,HS_or_less,Age_55_64,8,171.9955028,181.3139927
BlackNH,Male,HS_or_less,Age_55_64,9,175.6417299,181.5661509
BlackNH,Male,HS_or_less,Age_55_64,10,251.9251352,263.0982229
BlackNH,Male,HS_or_less,Age_55_64,11,259.0591978,268.5901431
BlackNH,Male,HS_or_less,Age_55_64,12,253.0143385,269.9353931
BlackNH,Male,HS_or_less,Age_55_64,13,175.8173227,183.4426729
BlackNH,Male,HS_or_less,Age_55_64,14,256.5677488,271.177497
BlackNH,Male,HS_or_less,Age_55_64,15,259.3246469,274.8117861
BlackNH,Male,HS_or_less,Age_55_64,16,262.2546573,277.5342233
BlackNH,Male,some_coll_,Age_55_64,1,181.1893219,187.335647
BlackNH,Male,some_coll_,Age_55_64,2,179.9290079,189.4795259
BlackNH,Male,some_coll_,Age_55_64,3,186.7881408,192.3542368
BlackNH,Male,some_coll_,Age_55_64,4,251.5566701,260.5452379
BlackNH,Male,some_coll_,Age_55_64,5,168.5579188,175.2781485
BlackNH,Male,some_coll_,Age_55_64,6,182.7046563,191.1463729
BlackNH,Male,some_coll_,Age_55_64,7,248.4366977,261.7119871
BlackNH,Male,some_coll_,Age_55_64,8,172.2340246,181.6711857
BlackNH,Male,some_coll_,Age_55_64,9,176.1089308,181.6946648
BlackNH,Male,some_coll_,Age_55_64,10,252.026708,263.5923649
BlackNH,Male,some_coll_,Age_55_64,11,259.3932247,268.851831
BlackNH,Male,some_coll_,Age_55_64,12,253.2770578,270.2683886
BlackNH,Male,some_coll_,Age_55_64,13,176.3613101,183.4944003
BlackNH,Male,some_coll_,Age_55_64,14,256.8744121,271.4665484
BlackNH,Male,some_coll_,Age_55_64,15,259.0758957,275.656252
BlackNH,Male,some_coll_,Age_55_64,16,262.4249901,277.9596053
BlackNH,Male,HS_or_less,Age_65_74,1,172.9346084,180.274069
BlackNH,Male,HS_or_less,Age_65_74,2,171.3863603,182.7058821
BlackNH,Male,HS_or_less,Age_65_74,3,178.6226732,185.2034129
BlackNH,Male,HS_or_less,Age_65_74,4,243.563072,253.2225447
BlackNH,Male,HS_or_less,Age_65_74,5,160.4969355,168.0228404
BlackNH,Male,HS_or_less,Age_65_74,6,174.756889,183.7778487
BlackNH,Male,HS_or_less,Age_65_74,7,239.707462,255.1249315
BlackNH,Male,HS_or_less,Age_65_74,8,163.8459433,174.7429756
BlackNH,Male,HS_or_less,Age_65_74,9,167.7032904,174.7840138
BlackNH,Male,HS_or_less,Age_65_74,10,244.1779538,256.1248277
BlackNH,Male,HS_or_less,Age_65_74,11,251.3264269,261.6023373
BlackNH,Male,HS_or_less,Age_65_74,12,244.445602,263.783553
BlackNH,Male,HS_or_less,Age_65_74,13,167.9127814,176.6266376
BlackNH,Male,HS_or_less,Age_65_74,14,249.8060264,263.2186427
BlackNH,Male,HS_or_less,Age_65_74,15,251.267914,268.1479423
BlackNH,Male,HS_or_less,Age_65_74,16,253.6947172,271.3735868
BlackNH,Male,some_coll_,Age_65_74,1,173.2232913,180.581101
BlackNH,Male,some_coll_,Age_65_74,2,171.7116893,182.9762678
BlackNH,Male,some_coll_,Age_65_74,3,179.0012807,185.4205202
BlackNH,Male,some_coll_,Age_65_74,4,243.6626649,253.7186665
BlackNH,Male,some_coll_,Age_65_74,5,160.8069431,168.3085476
BlackNH,Male,some_coll_,Age_65_74,6,175.0222878,184.1081648
BlackNH,Male,some_coll_,Age_65_74,7,240.1806656,255.2474427
BlackNH,Male,some_coll_,Age_65_74,8,164.0654864,175.1191473
BlackNH,Male,some_coll_,Age_65_74,9,168.0972877,174.9857313
BlackNH,Male,some_coll_,Age_65_74,10,244.2672849,256.6312113
BlackNH,Male,some_coll_,Age_65_74,11,251.6282109,261.8962681
BlackNH,Male,some_coll_,Age_65_74,12,244.697087,264.1277827
BlackNH,Male,some_coll_,Age_65_74,13,168.3878944,176.7472394
BlackNH,Male,some_coll_,Age_65_74,14,250.0908854,263.5294985
BlackNH,Male,some_coll_,Age_65_74,15,251.0446969,268.9668742
BlackNH,Male,some_coll_,Age_65_74,16,253.8652107,271.7988081
BlackNH,Male,HS_or_less,Age_75_,1,168.804475,175.5092009
BlackNH,Male,HS_or_less,Age_75_,2,167.211994,177.9852468
BlackNH,Male,HS_or_less,Age_75_,3,174.6729416,180.258143
BlackNH,Male,HS_or_less,Age_75_,4,239.4315104,248.4591047
BlackNH,Male,HS_or_less,Age_75_,5,156.4578091,163.1669653
BlackNH,Male,HS_or_less,Age_75_,6,170.4320355,179.2077007
BlackNH,Male,HS_or_less,Age_75_,7,235.6502211,250.2871708
BlackNH,Male,HS_or_less,Age_75_,8,159.4710747,170.2228426
BlackNH,Male,HS_or_less,Age_75_,9,163.7659844,169.8263183
BlackNH,Male,HS_or_less,Age_75_,10,239.6251761,251.7826038
BlackNH,Male,HS_or_less,Age_75_,11,247.1264545,256.9073083
BlackNH,Male,HS_or_less,Age_75_,12,240.6234468,258.7107067
BlackNH,Male,HS_or_less,Age_75_,13,163.8773355,171.767082
BlackNH,Male,HS_or_less,Age_75_,14,245.0219997,259.107668
BlackNH,Male,HS_or_less,Age_75_,15,247.2372545,263.2836002
BlackNH,Male,HS_or_less,Age_75_,16,249.5788536,266.5944488
BlackNH,Male,some_coll_,Age_75_,1,169.0191026,175.8902882
BlackNH,Male,some_coll_,Age_75_,2,167.4924911,178.3004645
BlackNH,Male,some_coll_,Age_75_,3,174.9756975,180.5511019
BlackNH,Male,some_coll_,Age_75_,4,239.4654727,249.0208572
BlackNH,Male,some_coll_,Age_75_,5,156.6956523,163.5248369
BlackNH,Male,some_coll_,Age_75_,6,170.6406197,179.5948313
BlackNH,Male,some_coll_,Age_75_,7,236.0982226,250.4348841
BlackNH,Male,some_coll_,Age_75_,8,159.644162,170.6454701
BlackNH,Male,some_coll_,Age_75_,9,164.0926833,170.0953342
BlackNH,Male,some_coll_,Age_75_,10,239.6785344,252.3249603
BlackNH,Male,some_coll_,Age_75_,11,247.3777881,257.2516894
BlackNH,Male,some_coll_,Age_75_,12,240.8444254,259.0854428
BlackNH,Male,some_coll_,Age_75_,13,164.3060912,171.934041
BlackNH,Male,some_coll_,Age_75_,14,245.2723058,259.4530766
BlackNH,Male,some_coll_,Age_75_,15,246.9596736,264.1568959
BlackNH,Male,some_coll_,Age_75_,16,249.7157122,267.053305
